dt,sale_amount,product_id,name_products,tipo_producto_app,store_id,first_category_id,second_category_id,third_category_id,discount,holiday_flag,activity_flag,mes,dia_mes,dia_semana,fin_semana,horas_con_stock,venta_lag_1,venta_lag_7,venta_promedio_7d,venta_promedio_14d,stock_lag_1
2024-06-22,48.01,R175,Producto 0210,Producto general,18,4,28,216,0.743,1,1,6,22,5,1,6,46.65,43.38,43.714285714285715,44.011428571428574,6.0
2024-06-23,47.24,R175,Producto 0210,Producto general,18,4,28,216,1.0,1,0,6,23,6,1,7,48.01,46.65,44.37571428571429,44.41357142857144,6.0
2024-06-24,41.12,R175,Producto 0210,Producto general,18,4,28,216,1.0,0,0,6,24,0,0,9,47.24,46.3,44.459999999999994,44.369285714285716,7.0
2024-06-25,14.11,R175,Producto 0210,Producto general,18,4,28,216,1.0,0,0,6,25,1,0,16,41.12,45.89,43.71999999999999,44.20785714285715,9.0
2024-03-28,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,3,28,3,0,14,,,,,
2024-03-29,20.87,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,3,29,4,0,11,14.11,,14.11,14.11,14.0
2024-03-30,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,3,30,5,1,15,20.87,,17.490000000000002,17.490000000000002,11.0
2024-03-31,32.04,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,3,31,6,1,11,17.6,,17.526666666666667,17.526666666666667,15.0
2024-04-01,20.87,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,4,1,0,0,14,32.04,,21.155,21.155,11.0
2024-04-02,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,4,2,1,0,13,20.87,,21.098000000000003,21.098000000000003,14.0
2024-04-03,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,4,3,2,0,16,17.6,,20.515,20.515,13.0
2024-04-04,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,4,4,3,0,13,14.11,14.11,19.6,19.6,16.0
2024-04-05,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,4,5,4,0,15,14.11,20.87,19.6,18.91375,13.0
2024-04-06,24.65,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,4,6,5,1,13,14.11,17.6,18.634285714285713,18.380000000000003,15.0
2024-04-07,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,4,7,6,1,13,24.65,32.04,19.641428571428573,19.006999999999998,13.0
2024-04-08,24.65,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,4,8,0,0,11,17.6,20.87,17.57857142857143,18.87909090909091,13.0
2024-04-09,28.52,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,4,9,1,0,11,24.65,17.6,18.11857142857143,19.36,11.0
2024-04-10,24.65,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,1,4,10,2,0,11,28.52,14.11,19.678571428571427,20.064615384615387,11.0
2024-04-11,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,1,4,11,3,0,16,24.65,14.11,21.184285714285714,20.392142857142858,11.0
2024-04-12,14.11,R182,Producto 0147,Producto general,18,5,6,65,0.7714285850524902,0,1,4,12,4,0,16,17.6,14.11,21.682857142857138,20.641428571428573,16.0
2024-04-13,14.11,R182,Producto 0147,Producto general,18,5,6,65,0.7714285850524902,1,1,4,13,5,1,14,14.11,24.65,21.68285714285714,20.158571428571427,16.0
2024-04-14,20.87,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,1,4,14,6,1,13,14.11,17.6,20.177142857142858,19.909285714285716,14.0
2024-04-15,14.11,R182,Producto 0147,Producto general,18,5,6,65,0.7714285850524902,0,1,4,15,0,0,14,20.87,24.65,20.64428571428571,19.111428571428572,13.0
2024-04-16,20.87,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,1,4,16,1,0,14,14.11,28.52,19.138571428571428,18.62857142857143,14.0
2024-04-17,32.04,R182,Producto 0147,Producto general,18,5,6,65,0.806,0,1,4,17,2,0,13,20.87,24.65,18.045714285714286,18.862142857142857,14.0
2024-04-18,28.52,R182,Producto 0147,Producto general,18,5,6,65,0.806,0,1,4,18,3,0,13,32.04,17.6,19.101428571428567,20.142857142857142,13.0
2024-04-19,32.04,R182,Producto 0147,Producto general,18,5,6,65,0.806,0,1,4,19,4,0,11,28.52,14.11,20.66142857142857,21.172142857142855,13.0
2024-04-20,32.04,R182,Producto 0147,Producto general,18,5,6,65,0.806,1,1,4,20,5,1,11,32.04,14.11,23.222857142857144,22.452857142857145,11.0
2024-04-21,28.52,R182,Producto 0147,Producto general,18,5,6,65,0.806,1,1,4,21,6,1,11,32.04,20.87,25.784285714285716,22.98071428571428,11.0
2024-04-22,35.07,R182,Producto 0147,Producto general,18,5,6,65,0.806,0,1,4,22,0,0,9,28.52,14.11,26.877142857142854,23.76071428571429,11.0
2024-04-23,39.55,R182,Producto 0147,Producto general,18,5,6,65,0.806,0,1,4,23,1,0,11,35.07,20.87,29.871428571428574,24.505,9.0
2024-04-24,20.87,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,4,24,2,0,13,39.55,32.04,32.54,25.292857142857144,11.0
2024-04-25,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,4,25,3,0,15,20.87,28.52,30.944285714285716,25.02285714285714,13.0
2024-04-26,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,4,26,4,0,13,17.6,32.04,29.384285714285713,25.02285714285714,15.0
2024-04-27,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,4,27,5,1,16,14.11,32.04,26.822857142857142,25.02285714285714,13.0
2024-04-28,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,4,28,6,1,15,14.11,28.52,24.26142857142857,25.022857142857145,16.0
2024-04-29,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,4,29,0,0,11,14.11,35.07,22.202857142857145,24.54,15.0
2024-04-30,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,4,30,1,0,15,17.6,39.55,19.707142857142856,24.789285714285715,11.0
2024-05-01,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,5,1,2,0,15,14.11,20.87,16.072857142857142,24.306428571428572,15.0
2024-05-02,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,5,2,3,0,14,17.6,17.6,15.605714285714285,23.275,15.0
2024-05-03,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,5,3,4,0,15,17.6,14.11,15.605714285714287,22.495,14.0
2024-05-04,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,5,4,5,1,14,17.6,14.11,16.104285714285716,21.46357142857143,15.0
2024-05-05,20.87,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,5,5,6,1,13,17.6,14.11,16.602857142857143,20.432142857142857,14.0
2024-05-06,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,5,6,0,0,13,20.87,17.6,17.56857142857143,19.885714285714283,13.0
2024-05-07,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,5,7,1,0,15,17.6,14.11,17.568571428571428,18.637857142857143,13.0
2024-05-08,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,5,8,2,0,14,14.11,17.6,17.568571428571428,16.820714285714285,15.0
2024-05-09,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,5,9,3,0,14,14.11,17.6,17.07,16.337857142857143,14.0
2024-05-10,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,5,10,4,0,16,14.11,17.6,16.571428571428573,16.08857142857143,14.0
2024-05-11,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,5,11,5,1,16,14.11,17.6,16.072857142857142,16.08857142857143,16.0
2024-05-12,49.32,R182,Producto 0147,Producto general,18,5,6,65,0.5,1,1,5,12,6,1,7,17.6,20.87,16.072857142857142,16.337857142857143,16.0
2024-05-13,35.07,R182,Producto 0147,Producto general,18,5,6,65,0.794,0,1,5,13,0,0,13,49.32,17.6,20.137142857142855,18.852857142857143,7.0
2024-05-14,35.07,R182,Producto 0147,Producto general,18,5,6,65,0.851,0,1,5,14,1,0,13,35.07,14.11,22.632857142857144,20.100714285714286,13.0
2024-05-15,28.52,R182,Producto 0147,Producto general,18,5,6,65,0.838,0,1,5,15,2,0,11,35.07,14.11,25.627142857142854,21.597857142857144,13.0
2024-05-16,32.04,R182,Producto 0147,Producto general,18,5,6,65,0.851,0,1,5,16,3,0,15,28.52,14.11,27.685714285714287,22.377857142857145,11.0
2024-05-17,14.11,R182,Producto 0147,Producto general,18,5,6,65,0.8327347040176392,0,1,5,17,4,0,16,32.04,14.11,30.247142857142855,23.409285714285716,15.0
2024-05-18,32.04,R182,Producto 0147,Producto general,18,5,6,65,0.948,1,1,5,18,5,1,12,14.11,17.6,30.247142857142858,23.16,16.0
2024-05-19,37.58,R182,Producto 0147,Producto general,18,5,6,65,0.931,1,1,5,19,6,1,11,32.04,49.32,32.31,24.19142857142857,12.0
2024-05-20,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,1,5,20,0,0,11,37.58,35.07,30.632857142857144,25.384999999999998,11.0
2024-05-21,42.38,R182,Producto 0147,Producto general,18,5,6,65,0.709,0,1,5,21,1,0,7,17.6,35.07,28.137142857142855,25.384999999999998,11.0
2024-05-22,44.21,R182,Producto 0147,Producto general,18,5,6,65,0.709,0,1,5,22,2,0,10,42.38,28.52,29.181428571428572,27.404285714285713,7.0
2024-05-23,24.65,R182,Producto 0147,Producto general,18,5,6,65,0.709,0,1,5,23,3,0,12,44.21,32.04,31.42285714285714,29.554285714285715,10.0
2024-05-24,47.48,R182,Producto 0147,Producto general,18,5,6,65,0.709,0,1,5,24,4,0,6,24.65,14.11,30.367142857142856,30.307142857142857,12.0
2024-05-25,46.65,R182,Producto 0147,Producto general,18,5,6,65,0.709,1,1,5,25,5,1,11,47.48,32.04,35.13428571428572,32.690714285714286,6.0
2024-05-26,44.89,R182,Producto 0147,Producto general,18,5,6,65,0.709,1,1,5,26,6,1,8,46.65,37.58,37.221428571428575,34.76571428571429,11.0
2024-05-27,47.68,R182,Producto 0147,Producto general,18,5,6,65,0.709,0,1,5,27,0,0,7,44.89,17.6,38.26571428571429,34.449285714285715,8.0
2024-05-28,37.58,R182,Producto 0147,Producto general,18,5,6,65,0.709,0,1,5,28,1,0,10,47.68,42.38,42.56285714285714,35.35,7.0
2024-05-29,20.87,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,5,29,2,0,14,37.58,44.21,41.87714285714286,35.52928571428571,10.0
2024-05-30,20.87,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,5,30,3,0,13,20.87,24.65,38.542857142857144,34.98285714285714,14.0
2024-05-31,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,5,31,4,0,15,20.87,47.48,38.00285714285714,34.184999999999995,13.0
2024-06-01,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,6,1,5,1,12,14.11,46.65,33.23571428571428,34.185,15.0
2024-06-02,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,6,2,6,1,15,17.6,44.89,29.08571428571429,33.153571428571425,12.0
2024-06-03,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,6,3,0,0,13,14.11,47.68,24.68857142857143,31.47714285714286,15.0
2024-06-04,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,6,4,1,0,15,14.11,37.58,19.892857142857142,31.227857142857143,13.0
2024-06-05,32.04,R182,Producto 0147,Producto general,18,5,6,65,0.888,0,1,6,5,2,0,11,14.11,20.87,16.54,29.208571428571428,15.0
2024-06-06,17.6,R182,Producto 0147,Producto general,18,5,6,65,0.751,0,1,6,6,3,0,15,32.04,20.87,18.135714285714283,28.339285714285715,11.0
2024-06-07,17.6,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,1,6,7,4,0,14,17.6,14.11,17.66857142857143,27.835714285714285,15.0
2024-06-08,14.11,R182,Producto 0147,Producto general,18,5,6,65,0.837909996509552,1,1,6,8,5,1,14,17.6,17.6,18.167142857142856,25.701428571428576,14.0
2024-06-09,17.6,R182,Producto 0147,Producto general,18,5,6,65,0.828,1,1,6,9,6,1,16,14.11,14.11,17.66857142857143,23.377142857142854,14.0
2024-06-10,20.87,R182,Producto 0147,Producto general,18,5,6,65,0.806,1,1,6,10,0,0,12,17.6,14.11,18.167142857142856,21.427857142857142,16.0
2024-06-11,14.11,R182,Producto 0147,Producto general,18,5,6,65,0.8395900130271912,0,1,6,11,1,0,15,20.87,14.11,19.132857142857144,19.512857142857143,12.0
2024-06-12,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,6,12,2,0,15,14.11,32.04,19.132857142857144,17.836428571428574,15.0
2024-06-13,20.87,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,6,13,3,0,12,14.11,17.6,16.571428571428573,17.35357142857143,15.0
2024-06-14,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,6,14,4,0,14,20.87,17.6,17.03857142857143,17.35357142857143,12.0
2024-06-15,44.21,R182,Producto 0147,Producto general,18,5,6,65,0.5,1,1,6,15,5,1,7,14.11,14.11,16.54,17.353571428571428,14.0
2024-06-16,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,1,0,6,16,6,1,15,44.21,17.6,20.84,19.254285714285714,7.0
2024-06-17,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,6,17,0,0,13,14.11,20.87,20.34142857142857,19.254285714285714,15.0
2024-06-18,14.11,R182,Producto 0147,Producto general,18,5,6,65,1.0,0,0,6,18,1,0,16,14.11,14.11,19.375714285714285,19.254285714285714,13.0
2024-06-19,45.43,R182,Producto 0147,Producto general,18,5,6,65,0.709,0,1,6,19,2,0,10,14.11,14.11,19.375714285714285,19.254285714285714,16.0
2024-06-20,44.89,R182,Producto 0147,Producto general,18,5,6,65,0.709,0,1,6,20,3,0,6,45.43,20.87,23.849999999999998,20.210714285714285,10.0
2024-06-21,47.86,R182,Producto 0147,Producto general,18,5,6,65,0.709,0,1,6,21,4,0,8,44.89,14.11,27.28142857142857,22.16,6.0
2024-06-22,47.24,R182,Producto 0147,Producto general,18,5,6,65,0.709,1,1,6,22,5,1,7,47.86,44.21,32.10285714285714,24.321428571428573,8.0
2024-06-23,48.01,R182,Producto 0147,Producto general,18,5,6,65,0.709,1,1,6,23,6,1,12,47.24,14.11,32.535714285714285,26.687857142857144,7.0
2024-06-24,48.7,R182,Producto 0147,Producto general,18,5,6,65,0.709,0,1,6,24,0,0,8,48.01,14.11,37.378571428571426,28.859999999999996,12.0
2024-06-25,48.01,R182,Producto 0147,Producto general,18,5,6,65,0.709,0,1,6,25,1,0,6,48.7,14.11,42.32,30.847857142857144,8.0
2024-03-28,35.07,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,3,28,3,0,9,,,,,
2024-03-29,17.6,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,3,29,4,0,15,35.07,,35.07,35.07,9.0
2024-03-30,20.87,R183,Producto 0203,Producto general,18,5,6,65,1.0,1,0,3,30,5,1,14,17.6,,26.335,26.335,15.0
2024-03-31,24.65,R183,Producto 0203,Producto general,18,5,6,65,1.0,1,0,3,31,6,1,14,20.87,,24.513333333333335,24.513333333333335,14.0
2024-04-01,32.04,R183,Producto 0203,Producto general,18,5,6,65,0.752,0,0,4,1,0,0,12,24.65,,24.5475,24.5475,14.0
2024-04-02,17.6,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,4,2,1,0,15,32.04,,26.046000000000003,26.046000000000003,12.0
2024-04-03,17.6,R183,Producto 0203,Producto general,18,5,6,65,0.838,0,0,4,3,2,0,16,17.6,,24.638333333333335,24.638333333333335,15.0
2024-04-04,37.58,R183,Producto 0203,Producto general,18,5,6,65,0.838,1,0,4,4,3,0,7,17.6,35.07,23.632857142857144,23.632857142857144,16.0
2024-04-05,14.11,R183,Producto 0203,Producto general,18,5,6,65,1.0,1,0,4,5,4,0,16,37.58,17.6,23.99142857142857,25.37625,7.0
2024-04-06,20.87,R183,Producto 0203,Producto general,18,5,6,65,0.974,1,0,4,6,5,1,15,14.11,20.87,23.49285714285714,24.124444444444446,16.0
2024-04-07,28.52,R183,Producto 0203,Producto general,18,5,6,65,0.947,0,0,4,7,6,1,13,20.87,24.65,23.492857142857144,23.799,15.0
2024-04-08,35.07,R183,Producto 0203,Producto general,18,5,6,65,0.964,0,0,4,8,0,0,12,28.52,32.04,24.045714285714286,24.228181818181817,13.0
2024-04-09,17.6,R183,Producto 0203,Producto general,18,5,6,65,0.838,0,0,4,9,1,0,13,35.07,17.6,24.478571428571428,25.131666666666664,12.0
2024-04-10,20.87,R183,Producto 0203,Producto general,18,5,6,65,0.943,0,0,4,10,2,0,15,17.6,17.6,24.478571428571428,24.552307692307693,13.0
2024-04-11,35.07,R183,Producto 0203,Producto general,18,5,6,65,0.766,0,0,4,11,3,0,9,20.87,37.58,24.945714285714285,24.289285714285715,15.0
2024-04-12,24.65,R183,Producto 0203,Producto general,18,5,6,65,0.871,0,0,4,12,4,0,10,35.07,14.11,24.587142857142858,24.289285714285715,9.0
2024-04-13,24.65,R183,Producto 0203,Producto general,18,5,6,65,0.946,1,0,4,13,5,1,12,24.65,20.87,26.092857142857145,24.79285714285714,10.0
2024-04-14,37.58,R183,Producto 0203,Producto general,18,5,6,65,0.777,1,0,4,14,6,1,11,24.65,28.52,26.632857142857144,25.062857142857144,12.0
2024-04-15,20.87,R183,Producto 0203,Producto general,18,5,6,65,0.84,0,0,4,15,0,0,14,37.58,35.07,27.927142857142858,25.986428571428572,11.0
2024-04-16,17.6,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,4,16,1,0,14,20.87,17.6,25.898571428571426,25.18857142857143,14.0
2024-04-17,20.87,R183,Producto 0203,Producto general,18,5,6,65,0.943,0,0,4,17,2,0,13,17.6,20.87,25.898571428571426,25.188571428571432,14.0
2024-04-18,28.52,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,4,18,3,0,13,20.87,35.07,25.898571428571426,25.422142857142855,13.0
2024-04-19,24.65,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,4,19,4,0,16,28.52,24.65,24.962857142857143,24.775000000000002,13.0
2024-04-20,17.6,R183,Producto 0203,Producto general,18,5,6,65,0.855,1,0,4,20,5,1,14,24.65,24.65,24.96285714285714,25.52785714285714,16.0
2024-04-21,44.21,R183,Producto 0203,Producto general,18,5,6,65,0.793,1,0,4,21,6,1,9,17.6,37.58,23.955714285714286,25.294285714285714,14.0
2024-04-22,37.58,R183,Producto 0203,Producto general,18,5,6,65,0.823,0,0,4,22,0,0,9,44.21,20.87,24.90285714285714,26.415,9.0
2024-04-23,39.55,R183,Producto 0203,Producto general,18,5,6,65,0.752,0,0,4,23,1,0,8,37.58,17.6,27.29,26.594285714285718,9.0
2024-04-24,20.87,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,4,24,2,0,12,39.55,20.87,30.42571428571429,28.162142857142857,8.0
2024-04-25,43.38,R183,Producto 0203,Producto general,18,5,6,65,0.887,0,0,4,25,3,0,10,20.87,28.52,30.425714285714285,28.162142857142857,12.0
2024-04-26,35.07,R183,Producto 0203,Producto general,18,5,6,65,0.766,0,0,4,26,4,0,8,43.38,24.65,32.54857142857143,28.755714285714284,10.0
2024-04-27,39.55,R183,Producto 0203,Producto general,18,5,6,65,0.963,1,0,4,27,5,1,8,35.07,17.6,34.03714285714286,29.5,8.0
2024-04-28,43.38,R183,Producto 0203,Producto general,18,5,6,65,0.78,1,0,4,28,6,1,9,39.55,44.21,37.17285714285714,30.564285714285713,8.0
2024-04-29,35.07,R183,Producto 0203,Producto general,18,5,6,65,0.973,0,0,4,29,0,0,12,43.38,37.58,37.05428571428571,30.978571428571428,9.0
2024-04-30,44.21,R183,Producto 0203,Producto general,18,5,6,65,0.884,0,0,4,30,1,0,7,35.07,39.55,36.69571428571429,31.99285714285714,12.0
2024-05-01,17.6,R183,Producto 0203,Producto general,18,5,6,65,1.0,1,0,5,1,2,0,13,44.21,20.87,37.36142857142857,33.89357142857143,7.0
2024-05-02,37.58,R183,Producto 0203,Producto general,18,5,6,65,0.777,1,0,5,2,3,0,6,17.6,43.38,36.894285714285715,33.66,13.0
2024-05-03,44.21,R183,Producto 0203,Producto general,18,5,6,65,0.823,1,0,5,3,4,0,6,37.58,35.07,36.065714285714286,34.30714285714286,6.0
2024-05-04,28.52,R183,Producto 0203,Producto general,18,5,6,65,0.952,1,0,5,4,5,1,12,44.21,39.55,37.371428571428574,35.70428571428572,6.0
2024-05-05,47.48,R183,Producto 0203,Producto general,18,5,6,65,0.793,1,0,5,5,6,1,5,28.52,43.38,35.79571428571429,36.48428571428571,12.0
2024-05-06,24.65,R183,Producto 0203,Producto general,18,5,6,65,0.841,0,0,5,6,0,0,12,47.48,35.07,36.38142857142857,36.71785714285714,5.0
2024-05-07,35.07,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,5,7,1,0,10,24.65,44.21,34.892857142857146,35.794285714285714,12.0
2024-05-08,14.11,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,5,8,2,0,16,35.07,17.6,33.58714285714286,35.47428571428571,10.0
2024-05-09,14.11,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,5,9,3,0,14,14.11,37.58,33.08857142857143,34.99142857142857,16.0
2024-05-10,17.6,R183,Producto 0203,Producto general,18,5,6,65,0.793,0,0,5,10,4,0,15,14.11,44.21,29.735714285714288,32.90071428571429,14.0
2024-05-11,28.52,R183,Producto 0203,Producto general,18,5,6,65,0.892,1,0,5,11,5,1,10,17.6,28.52,25.934285714285714,31.652857142857147,15.0
2024-05-12,28.52,R183,Producto 0203,Producto general,18,5,6,65,1.0,1,0,5,12,6,1,11,28.52,47.48,25.934285714285714,30.865000000000002,10.0
2024-05-13,37.58,R183,Producto 0203,Producto general,18,5,6,65,0.793,0,0,5,13,0,0,12,28.52,24.65,23.225714285714282,29.803571428571427,11.0
2024-05-14,44.21,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,5,14,1,0,7,37.58,35.07,25.072857142857142,29.982857142857142,12.0
2024-05-15,39.55,R183,Producto 0203,Producto general,18,5,6,65,0.827,0,0,5,15,2,0,9,44.21,14.11,26.37857142857143,29.982857142857142,7.0
2024-05-16,20.87,R183,Producto 0203,Producto general,18,5,6,65,0.962,0,0,5,16,3,0,12,39.55,14.11,30.012857142857143,31.55071428571429,9.0
2024-05-17,32.04,R183,Producto 0203,Producto general,18,5,6,65,0.752,0,0,5,17,4,0,12,20.87,17.6,30.978571428571428,30.357142857142858,12.0
2024-05-18,24.65,R183,Producto 0203,Producto general,18,5,6,65,1.0,1,0,5,18,5,1,11,32.04,28.52,33.041428571428575,29.48785714285714,12.0
2024-05-19,44.89,R183,Producto 0203,Producto general,18,5,6,65,0.806,1,0,5,19,6,1,9,24.65,28.52,32.488571428571426,29.211428571428574,11.0
2024-05-20,39.55,R183,Producto 0203,Producto general,18,5,6,65,0.776,0,0,5,20,0,0,9,44.89,37.58,34.82714285714285,29.02642857142857,9.0
2024-05-21,46.3,R183,Producto 0203,Producto general,18,5,6,65,0.86,0,0,5,21,1,0,9,39.55,44.21,35.10857142857143,30.090714285714288,9.0
2024-05-22,37.58,R183,Producto 0203,Producto general,18,5,6,65,0.942,0,0,5,22,2,0,11,46.3,39.55,35.40714285714286,30.892857142857142,9.0
2024-05-23,20.87,R183,Producto 0203,Producto general,18,5,6,65,0.855,0,0,5,23,3,0,13,37.58,20.87,35.12571428571429,32.56928571428572,11.0
2024-05-24,46.3,R183,Producto 0203,Producto general,18,5,6,65,0.76,0,0,5,24,4,0,6,20.87,32.04,35.12571428571429,33.05214285714286,13.0
2024-05-25,32.04,R183,Producto 0203,Producto general,18,5,6,65,0.968,1,0,5,25,5,1,12,46.3,24.65,37.16285714285714,35.10214285714285,6.0
2024-05-26,46.96,R183,Producto 0203,Producto general,18,5,6,65,0.785,1,0,5,26,6,1,8,32.04,44.89,38.21857142857142,35.35357142857143,12.0
2024-05-27,35.07,R183,Producto 0203,Producto general,18,5,6,65,0.793,0,0,5,27,0,0,12,46.96,39.55,38.51428571428571,36.67071428571428,8.0
2024-05-28,44.21,R183,Producto 0203,Producto general,18,5,6,65,0.793,0,0,5,28,1,0,12,35.07,46.3,37.87428571428571,36.491428571428564,12.0
2024-05-29,42.38,R183,Producto 0203,Producto general,18,5,6,65,0.861,0,0,5,29,2,0,9,44.21,37.58,37.575714285714284,36.49142857142857,12.0
2024-05-30,37.58,R183,Producto 0203,Producto general,18,5,6,65,0.823,0,0,5,30,3,0,9,42.38,20.87,38.26142857142857,36.693571428571424,9.0
2024-05-31,17.6,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,5,31,4,0,14,37.58,46.3,40.64857142857143,37.887142857142855,9.0
2024-06-01,20.87,R183,Producto 0203,Producto general,18,5,6,65,0.864,1,0,6,1,5,1,12,17.6,32.04,36.54857142857143,36.855714285714285,14.0
2024-06-02,37.58,R183,Producto 0203,Producto general,18,5,6,65,0.823,1,0,6,2,6,1,10,20.87,46.96,34.95285714285714,36.58571428571428,12.0
2024-06-03,44.89,R183,Producto 0203,Producto general,18,5,6,65,0.817,0,0,6,3,0,0,8,37.58,35.07,33.612857142857145,36.06357142857143,10.0
2024-06-04,39.55,R183,Producto 0203,Producto general,18,5,6,65,0.805,0,0,6,4,1,0,7,44.89,44.21,35.01571428571429,36.445,8.0
2024-06-05,24.65,R183,Producto 0203,Producto general,18,5,6,65,0.952,0,0,6,5,2,0,9,39.55,42.38,34.35,35.962857142857146,7.0
2024-06-06,28.52,R183,Producto 0203,Producto general,18,5,6,65,0.887,0,0,6,6,3,0,9,24.65,37.58,31.81714285714286,35.03928571428571,9.0
2024-06-07,37.58,R183,Producto 0203,Producto general,18,5,6,65,0.974,0,0,6,7,4,0,10,28.52,17.6,30.52285714285714,35.58571428571428,9.0
2024-06-08,37.58,R183,Producto 0203,Producto general,18,5,6,65,0.811,1,0,6,8,5,1,9,37.58,20.87,33.37714285714286,34.962857142857146,10.0
2024-06-09,35.07,R183,Producto 0203,Producto general,18,5,6,65,0.766,1,0,6,9,6,1,9,37.58,37.58,35.76428571428572,35.35857142857143,9.0
2024-06-10,44.89,R183,Producto 0203,Producto general,18,5,6,65,0.793,1,0,6,10,0,0,9,35.07,44.89,35.40571428571429,34.50928571428572,9.0
2024-06-11,48.51,R183,Producto 0203,Producto general,18,5,6,65,0.793,0,0,6,11,1,0,7,44.89,39.55,35.40571428571428,35.21071428571429,9.0
2024-06-12,32.04,R183,Producto 0203,Producto general,18,5,6,65,0.752,0,0,6,12,2,0,12,48.51,24.65,36.68571428571429,35.517857142857146,7.0
2024-06-13,44.89,R183,Producto 0203,Producto general,18,5,6,65,0.796,0,0,6,13,3,0,8,32.04,28.52,37.74142857142857,34.77928571428571,12.0
2024-06-14,17.6,R183,Producto 0203,Producto general,18,5,6,65,1.0,0,0,6,14,4,0,16,44.89,37.58,40.08,35.30142857142857,8.0
2024-06-15,32.04,R183,Producto 0203,Producto general,18,5,6,65,0.752,1,0,6,15,5,1,10,17.6,37.58,37.22571428571428,35.301428571428566,16.0
2024-06-16,24.65,R183,Producto 0203,Producto general,18,5,6,65,0.946,1,0,6,16,6,1,13,32.04,35.07,36.434285714285714,36.09928571428571,10.0
