dt,sale_amount,product_id,product_id_original,name_products,tipo_producto_app,store_id,nombre_tienda,nombre_categoria_n1,discount,holiday_flag,activity_flag,horas_con_stock,venta_lag_1,venta_lag_7,venta_promedio_7d,venta_promedio_14d,stock_lag_1
2024-04-29,0.2,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,0,0.5,0.45,0.4642857142857143,0.3964285714285714,0.0
2024-04-30,0.1,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,0,0.2,0.3,0.42857142857142855,0.39642857142857146,0.0
2024-05-01,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,0,0.1,0.5,0.39999999999999997,0.3821428571428571,0.0
2024-05-02,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,0,0.3,0.2,0.3714285714285714,0.3464285714285714,0.0
2024-05-03,0.2,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,0,0.4,0.6,0.39999999999999997,0.3464285714285714,0.0
2024-05-04,0.6,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,13,0.2,0.7,0.34285714285714286,0.3535714285714286,0.0
2024-05-05,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,3,0.6,0.5,0.32857142857142857,0.3821428571428571,11.0
2024-05-06,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,0,0.4,0.2,0.31428571428571433,0.3892857142857143,0.0
2024-05-07,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.891,0,0,0,0.3,0.1,0.32857142857142857,0.37857142857142856,0.0
2024-05-08,0.1,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,0,0.3,0.3,0.35714285714285715,0.37857142857142856,0.0
2024-05-09,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.879,0,1,0,0.1,0.4,0.32857142857142857,0.35,0.0
2024-05-10,0.1,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.879,0,1,3,0.3,0.2,0.31428571428571433,0.35714285714285715,0.0
2024-05-11,0.5,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.879,1,1,10,0.1,0.6,0.3,0.32142857142857145,1.0
2024-05-12,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.853,1,1,4,0.5,0.4,0.2857142857142857,0.3071428571428571,5.0
2024-05-13,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.879,0,1,0,0.4,0.3,0.2857142857142857,0.3,0.0
2024-05-14,0.5,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.842,0,1,0,0.3,0.3,0.2857142857142857,0.3071428571428571,0.0
2024-05-15,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.821,0,1,0,0.5,0.1,0.31428571428571433,0.33571428571428574,0.0
2024-05-16,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.8,0,1,0,0.4,0.3,0.35714285714285715,0.34285714285714286,0.0
2024-05-17,0.0,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.8420000076293945,0,1,0,0.4,0.1,0.37142857142857144,0.34285714285714286,0.0
2024-05-18,0.7,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.818,1,1,7,0.0,0.5,0.35714285714285715,0.32857142857142857,0.0
2024-05-19,0.5,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.808,1,1,12,0.7,0.4,0.38571428571428573,0.33571428571428574,5.0
2024-05-20,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.814,0,1,3,0.5,0.3,0.39999999999999997,0.34285714285714286,7.0
2024-05-21,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.842,0,1,0,0.3,0.5,0.39999999999999997,0.34285714285714286,0.0
2024-05-22,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.821,0,1,13,0.3,0.4,0.3714285714285714,0.34285714285714286,0.0
2024-05-23,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.811,0,1,16,0.3,0.4,0.35714285714285715,0.35714285714285715,11.0
2024-05-24,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,5,0.4,0.0,0.35714285714285715,0.36428571428571427,9.0
2024-05-25,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.933,1,1,0,0.4,0.7,0.41428571428571426,0.38571428571428573,0.0
2024-05-26,0.8,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.84,1,1,0,0.3,0.5,0.35714285714285715,0.37142857142857144,0.0
2024-05-27,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.95,0,1,6,0.8,0.3,0.39999999999999997,0.39999999999999997,0.0
2024-05-28,0.2,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,3,0.4,0.3,0.4142857142857143,0.40714285714285714,4.0
2024-05-29,0.6,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.793,0,1,2,0.2,0.3,0.39999999999999997,0.3857142857142857,0.0
2024-05-30,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.786,0,1,18,0.6,0.4,0.4428571428571429,0.4,0.0
2024-05-31,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.97,0,0,6,0.3,0.4,0.42857142857142855,0.39285714285714285,11.0
2024-06-01,0.7,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.803,1,1,12,0.4,0.3,0.42857142857142855,0.42142857142857143,0.0
2024-06-02,0.2,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.84,1,1,3,0.7,0.8,0.4857142857142857,0.4214285714285714,7.0
2024-06-03,1.0,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.752,0,1,0,0.2,0.4,0.39999999999999997,0.39999999999999997,0.0
2024-06-04,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,12,1.0,0.2,0.48571428571428565,0.45,0.0
2024-06-05,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.853,0,1,4,0.4,0.6,0.5142857142857143,0.4571428571428572,6.0
2024-06-06,0.2,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.9,0,1,0,0.3,0.3,0.4714285714285714,0.4571428571428572,0.0
2024-06-07,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,0,1,0,0.2,0.4,0.4571428571428572,0.4428571428571429,0.0
2024-06-08,0.6,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.824,1,1,12,0.3,0.7,0.4428571428571428,0.43571428571428567,0.0
2024-06-09,0.8,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.832,1,1,17,0.6,0.2,0.42857142857142855,0.45714285714285713,10.0
2024-06-10,0.2,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,1,1,3,0.8,1.0,0.5142857142857142,0.4571428571428572,12.0
2024-06-11,0.3,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,0,1,0,0.2,0.4,0.39999999999999997,0.4428571428571428,0.0
2024-06-12,0.35,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.8,0,1,4,0.3,0.3,0.38571428571428573,0.45000000000000007,0.0
2024-06-13,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.8,0,1,14,0.35,0.2,0.39285714285714285,0.4321428571428571,2.0
2024-06-14,0.2,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,0,1,4,0.4,0.3,0.42142857142857143,0.43928571428571433,8.0
2024-06-15,0.6,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,1,1,7,0.2,0.6,0.40714285714285714,0.42499999999999993,0.0
2024-06-16,0.5,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,1,1,7,0.6,0.8,0.40714285714285714,0.41785714285714287,5.0
2024-06-17,0.2,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,0,1,15,0.5,0.2,0.36428571428571427,0.43928571428571433,2.0
2024-06-18,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,0,1,17,0.2,0.3,0.3642857142857143,0.3821428571428572,9.0
2024-06-19,0.7,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,0,1,17,0.4,0.35,0.37857142857142856,0.3821428571428571,10.0
2024-06-20,0.6,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,0,1,5,0.7,0.4,0.42857142857142855,0.4107142857142857,12.0
2024-06-21,0.2,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,0,1,0,0.6,0.2,0.45714285714285713,0.4392857142857142,0.0
2024-06-22,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,1,1,0,0.2,0.6,0.4571428571428572,0.4321428571428571,0.0
2024-06-23,0.5,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,1,1,7,0.4,0.5,0.42857142857142855,0.41785714285714287,0.0
2024-06-24,0.2,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,0,1,4,0.5,0.2,0.42857142857142855,0.39642857142857146,5.0
2024-06-25,0.4,R188,15,Producto 0026,Producto general,18,Tienda 004,Categoría N1 001,0.897,0,1,8,0.2,0.4,0.42857142857142855,0.39642857142857146,0.0
2024-03-28,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,4,,,,,
2024-03-29,0.3,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,0,0.4,,0.4,0.4,0.0
2024-03-30,0.8,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,1,0,6,0.3,,0.35,0.35,0.0
2024-03-31,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,1,0,4,0.8,,0.5,0.5,4.0
2024-04-01,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,9,0.5,,0.5,0.5,0.0
2024-04-02,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,16,0.4,,0.48,0.48,7.0
2024-04-03,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,14,0.5,,0.48333333333333334,0.48333333333333334,10.0
2024-04-04,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,1,0,6,0.5,0.4,0.4857142857142857,0.4857142857142857,8.0
2024-04-05,0.6,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,1,0,0,0.5,0.3,0.5,0.4875,0.0
2024-04-06,0.2,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,1,0,0,0.6,0.8,0.5428571428571428,0.5,0.0
2024-04-07,0.6,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,0,0.2,0.5,0.4571428571428572,0.47000000000000003,0.0
2024-04-08,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,8,0.6,0.4,0.4714285714285714,0.4818181818181818,0.0
2024-04-09,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,4,0.4,0.5,0.4714285714285715,0.47500000000000003,6.0
2024-04-10,0.6,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,0,0.4,0.5,0.4571428571428572,0.46923076923076923,0.0
2024-04-11,0.3,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,0,0.6,0.5,0.4714285714285715,0.4785714285714286,0.0
2024-04-12,0.8,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,11,0.3,0.6,0.4428571428571429,0.4714285714285714,0.0
2024-04-13,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,11,0.8,0.2,0.4714285714285714,0.5071428571428571,9.0
2024-04-14,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,14,0.5,0.6,0.5142857142857142,0.4857142857142857,3.0
2024-04-15,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,19,0.4,0.4,0.48571428571428577,0.4785714285714286,6.0
2024-04-16,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,6,0.4,0.4,0.4857142857142857,0.47857142857142854,12.0
2024-04-17,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,0,0.4,0.6,0.4857142857142857,0.4714285714285714,0.0
2024-04-18,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,9,0.5,0.3,0.4714285714285714,0.4714285714285714,0.0
2024-04-19,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,6,0.5,0.8,0.5,0.4714285714285714,7.0
2024-04-20,0.7,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,5,0.5,0.5,0.4571428571428572,0.4642857142857143,0.0
2024-04-21,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.935,1,0,17,0.7,0.4,0.48571428571428577,0.5,3.0
2024-04-22,0.0,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,5,0.4,0.4,0.4857142857142857,0.48571428571428577,9.0
2024-04-23,0.3,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,0,0.0,0.4,0.42857142857142855,0.4571428571428572,0.0
2024-04-24,0.1,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,0,0.3,0.5,0.41428571428571426,0.45,0.0
2024-04-25,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,10,0.1,0.5,0.35714285714285715,0.41428571428571426,0.0
2024-04-26,0.1,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,6,0.4,0.5,0.3428571428571429,0.42142857142857143,8.0
2024-04-27,0.8,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.946,1,0,0,0.1,0.7,0.2857142857142857,0.37142857142857144,0.0
2024-04-28,0.3,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,1,0,7,0.8,0.4,0.3,0.39285714285714285,0.0
2024-04-29,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,12,0.3,0.0,0.2857142857142857,0.38571428571428573,5.0
2024-04-30,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.919,0,0,5,0.4,0.3,0.34285714285714286,0.3857142857142857,5.0
2024-05-01,0.2,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,0,0.5,0.1,0.3714285714285715,0.39285714285714285,0.0
2024-05-02,0.1,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,0,0.2,0.4,0.38571428571428573,0.37142857142857144,0.0
2024-05-03,0.3,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,0,0.1,0.1,0.34285714285714286,0.34285714285714286,0.0
2024-05-04,0.0699999999999999,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,0,0.3,0.8,0.37142857142857144,0.3285714285714286,0.0
2024-05-05,0.6,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,0,0.0699999999999999,0.3,0.2671428571428571,0.28357142857142853,0.0
2024-05-06,0.6,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,5,0.6,0.4,0.31,0.2978571428571429,0.0
2024-05-07,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,4,0.6,0.5,0.3385714285714285,0.3407142857142857,3.0
2024-05-08,0.1,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,0,0.5,0.2,0.3385714285714285,0.355,0.0
2024-05-09,0.3,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.931,0,0,0,0.1,0.1,0.3242857142857143,0.355,0.0
2024-05-10,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,0,0.3,0.3,0.3528571428571428,0.34785714285714286,0.0
2024-05-11,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,1,0,0,0.4,0.0699999999999999,0.3671428571428571,0.3692857142857143,0.0
2024-05-12,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,1,0,10,0.4,0.6,0.41428571428571426,0.3407142857142857,0.0
2024-05-13,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,14,0.5,0.6,0.39999999999999997,0.355,8.0
2024-05-14,0.7,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,17,0.4,0.5,0.37142857142857144,0.355,7.0
2024-05-15,0.2,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.931,0,0,4,0.7,0.1,0.4,0.3692857142857143,10.0
2024-05-16,0.0,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.9348571300506592,0,0,0,0.2,0.3,0.41428571428571426,0.3692857142857143,0.0
2024-05-17,0.8,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,11,0.0,0.4,0.3714285714285714,0.3621428571428571,0.0
2024-05-18,0.8,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.9,1,0,6,0.8,0.4,0.42857142857142855,0.39785714285714285,9.0
2024-05-19,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.931,1,0,0,0.8,0.5,0.48571428571428577,0.45,0.0
2024-05-20,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.92,0,0,0,0.4,0.4,0.4714285714285715,0.4357142857142858,0.0
2024-05-21,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,0,0.4,0.7,0.4714285714285715,0.42142857142857143,0.0
2024-05-22,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.946,0,0,0,0.5,0.2,0.4428571428571429,0.42142857142857143,0.0
2024-05-23,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.9,0,0,0,0.4,0.0,0.4714285714285715,0.4428571428571429,0.0
2024-05-24,0.0,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.9610000252723694,0,0,0,0.5,0.8,0.5428571428571429,0.4571428571428572,0.0
2024-05-25,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.946,1,0,0,0.0,0.8,0.42857142857142855,0.42857142857142855,0.0
2024-05-26,0.8,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.912,1,0,5,0.4,0.4,0.3714285714285715,0.42857142857142855,0.0
2024-05-27,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.946,0,0,11,0.8,0.4,0.42857142857142855,0.45000000000000007,3.0
2024-05-28,0.3,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.9610000252723694,0,0,4,0.4,0.5,0.42857142857142855,0.45,4.0
2024-05-29,1.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.639,0,1,14,0.3,0.4,0.4,0.42142857142857143,0.0
2024-05-30,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.706,0,1,10,1.5,0.5,0.5571428571428572,0.5142857142857143,9.0
2024-05-31,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.765,0,1,10,0.4,0.0,0.5428571428571429,0.5428571428571429,3.0
2024-06-01,0.7,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.745,1,1,6,0.5,0.4,0.6142857142857142,0.5214285714285715,3.0
2024-06-02,0.7,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.804,1,1,0,0.7,0.8,0.6571428571428571,0.5142857142857143,0.0
2024-06-03,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.745,0,1,0,0.7,0.4,0.6428571428571429,0.5357142857142857,0.0
2024-06-04,0.6,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.706,0,1,0,0.5,0.3,0.6571428571428571,0.5428571428571429,0.0
2024-06-05,0.6,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.856,0,1,0,0.6,1.5,0.7,0.55,0.0
2024-06-06,0.3,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.933,0,1,0,0.6,0.4,0.5714285714285714,0.5642857142857143,0.0
2024-06-07,0.0,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.9610000252723694,0,0,0,0.3,0.5,0.5571428571428572,0.55,0.0
2024-06-08,0.6,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.92,1,0,0,0.0,0.7,0.4857142857142857,0.55,0.0
2024-06-09,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,1,0,0,0.6,0.7,0.4714285714285714,0.5642857142857143,0.0
2024-06-10,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.925,1,0,0,0.5,0.5,0.4428571428571428,0.5428571428571428,0.0
2024-06-11,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,11,0.5,0.6,0.4428571428571428,0.55,0.0
2024-06-12,0.6,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.941,0,0,5,0.5,0.6,0.42857142857142855,0.5642857142857143,9.0
2024-06-13,0.2,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,0,0.6,0.3,0.42857142857142855,0.5,0.0
2024-06-14,0.6,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.968,0,0,13,0.2,0.0,0.41428571428571426,0.4857142857142857,0.0
2024-06-15,0.0,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.8920000195503235,1,1,6,0.6,0.6,0.5,0.4928571428571429,11.0
2024-06-16,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.821,1,1,0,0.0,0.5,0.4142857142857143,0.4428571428571428,0.0
2024-06-17,0.2,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.854,0,1,0,0.5,0.5,0.4142857142857143,0.42857142857142855,0.0
2024-06-18,0.3,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.961,0,0,0,0.2,0.5,0.37142857142857144,0.4071428571428571,0.0
2024-06-19,0.5,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.869,0,1,13,0.3,0.6,0.3428571428571428,0.38571428571428573,0.0
2024-06-20,0.4,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.736,0,1,20,0.5,0.2,0.32857142857142857,0.3785714285714286,11.0
2024-06-21,0.8,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.884,0,1,14,0.4,0.6,0.35714285714285715,0.3857142857142857,12.0
2024-06-22,0.7,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.775,1,1,6,0.8,0.0,0.38571428571428573,0.4428571428571428,6.0
2024-06-23,0.9,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.707,1,1,14,0.7,0.5,0.4857142857142857,0.45,0.0
2024-06-24,0.6,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.763,0,1,17,0.9,0.2,0.5428571428571428,0.4785714285714286,12.0
2024-06-25,0.6,R189,257,Producto 0066,Producto general,18,Tienda 004,Categoría N1 001,0.865,0,1,5,0.6,0.3,0.6,0.4857142857142857,10.0
2024-03-28,0.4,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,0.8,0,1,20,,,,,
2024-03-29,0.1,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,4,0.4,,0.4,0.4,14.0
2024-03-30,0.4,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,7,0.1,,0.25,0.25,0.0
2024-03-31,0.5,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,12,0.4,,0.3,0.3,5.0
2024-04-01,0.2,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,21,0.5,,0.35,0.35,4.0
2024-04-02,0.2,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,12,0.2,,0.32,0.32,15.0
2024-04-03,0.4,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,15,0.2,,0.3,0.3,7.0
2024-04-04,0.2,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,5,0.4,0.4,0.31428571428571433,0.31428571428571433,8.0
2024-04-05,0.16,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,0,0.2,0.1,0.2857142857142857,0.3,0.0
2024-04-06,0.2,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,1,0,0,0.16,0.4,0.2942857142857143,0.28444444444444444,0.0
2024-04-07,0.4,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,3,0.2,0.5,0.26571428571428574,0.276,0.0
2024-04-08,0.0,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,6,0.4,0.2,0.25142857142857145,0.2872727272727273,1.0
2024-04-09,0.3,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,14,0.0,0.2,0.22285714285714286,0.26333333333333336,0.0
2024-04-10,0.3,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,12,0.3,0.4,0.23714285714285716,0.26615384615384613,12.0
2024-04-11,0.2,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,19,0.3,0.2,0.22285714285714286,0.26857142857142857,5.0
2024-04-12,0.2,R190,98,Producto 0272,Producto general,18,Tienda 004,Categoría N1 001,1.0,0,0,19,0.2,0.16,0.22285714285714286,0.2542857142857143,12.0
